"a","b","position","category","number.ws"
3.15393514149423,-0.279429550520628,"duży","Z14.przymiotniki",389
3.57110053253248,0.205633693545942,"głodny","Z14.przymiotniki",390
2.48145496740024,0.679792415150523,"głupi","Z14.przymiotniki",391
2.11560015220175,-0.0370721564748224,"gorący","Z14.przymiotniki",392
3.05757017625504,0.286390343577534,"kochany","Z14.przymiotniki",393
3.32648550794365,0.119995252886541,"ładny","Z14.przymiotniki",394
3.20720413233482,-0.137421966051695,"mały","Z14.przymiotniki",395
3.2215743767856,0.773924269830356,"mądry","Z14.przymiotniki",396
3.43774609685414,0.13161852650686,"mokry","Z14.przymiotniki",397
3.24478571088611,0.172653725725856,".nie.grzeczny","Z14.przymiotniki",398
3.23970629021617,0.419558399202584,"nowy","Z14.przymiotniki",399
3.39032978571314,0.564770271530988,"otwarty","Z14.przymiotniki",400
3.02969611475491,0.597303246541547,"piękny.śliczny","Z14.przymiotniki",401
2.54385651248362,0.25288640614992,"pyszny","Z14.przymiotniki",402
2.41553270915628,0.256928029242985,"śpiący","Z14.przymiotniki",403
3.47270445600395,0.286526121213589,"umyty","Z14.przymiotniki",404
3.52136426814284,0.448940277788593,"zamknięty","Z14.przymiotniki",405
4.21191037215126,0.358201967261987,"zdrowy","Z14.przymiotniki",406
3.08454437003794,0.457407122681559,"zepsuty","Z14.przymiotniki",407
2.82121204480654,-0.0329095983157541,"zimny","Z14.przymiotniki",408
3.5775897827084,0.422964148063225,"zmęczony","Z14.przymiotniki",409
2.48706480126972,0.205562620969408,"boso.na.bosaka","Z15.przysłówki",410
2.5303755509094,0.241862228428931,"brzydko","Z15.przysłówki",411
1.98049759989904,-0.630352934169316,"cicho","Z15.przysłówki",412
3.90608551028177,-0.137634360159667,"ciemno","Z15.przysłówki",413
3.33957608225863,-0.0502868551850216,"ciepło","Z15.przysłówki",414
2.8674068611538,-0.0840132559849597,"dobrze","Z15.przysłówki",415
3.82158261398847,0.211635090147346,"głośno","Z15.przysłówki",416
2.58799780567455,0.119816427982303,"gorąco","Z15.przysłówki",417
3.35864086356461,0.191816650705286,"ładnie","Z15.przysłówki",418
3.39332418115111,0.390511969611928,"mocno","Z15.przysłówki",419
2.96678365678212,0.0199133295673664,"mokro","Z15.przysłówki",420
3.52686125015968,0.196752641647069,"prędko.szybko","Z15.przysłówki",421
2.73541904512062,-0.223306078552127,"zimno","Z15.przysłówki",422
2.63140260842737,-0.0635402141887526,"bać.się","Z16.czasowniki",423
4.04771441330794,-0.239508518918534,"bawić.się","Z16.czasowniki",424
2.24946402602196,0.150428898305867,"bić","Z16.czasowniki",425
4.25121128745571,0.0294734829396211,"biec.biegać","Z16.czasowniki",426
2.42958989277131,-0.150320628585616,"boleć","Z16.czasowniki",427
4.00608746993224,0.195355881863837,"budować","Z16.czasowniki",428
2.25359643898188,0.101307627224785,"być..jest.","Z16.czasowniki",429
3.02336319611831,0.130956531378896,"całować","Z16.czasowniki",430
2.47001691128364,0.016771072915538,"chcieć","Z16.czasowniki",431
2.7473485262623,-0.284990284236471,"chodzić..chodź.","Z16.czasowniki",432
2.52265781410453,0.778234688560464,"ciąć","Z16.czasowniki",433
3.52311770663158,0.412562984481388,"cieszyć.się","Z16.czasowniki",434
3.59081413935269,0.254616224892297,"czekać","Z16.czasowniki",435
3.38546184221935,0.176273623343729,"czesać","Z16.czasowniki",436
3.36665388992058,0.56519720421301,"czyścić","Z16.czasowniki",437
3.5023363993211,-0.0802312404138675,"czytać","Z16.czasowniki",438
1.55703747900276,-0.821491947733397,"dać","Z16.czasowniki",439
3.35480672640819,0.219557486863917,"dmuchać","Z16.czasowniki",440
3.80771828389713,0.41272502953362,"dostać","Z16.czasowniki",441
3.86160405574138,0.529239514853983,"drapać","Z16.czasowniki",442
3.27851394062916,-0.0959524326164334,"dzwonić","Z16.czasowniki",443
3.09228315131549,0.359975687737859,"gonić","Z16.czasowniki",444
4.1811837611806,0.19898659658025,"gotować","Z16.czasowniki",445
3.42995984314931,0.0890436898362474,"grać","Z16.czasowniki",446
3.79824138912133,0.373708386514264,"gryźć","Z16.czasowniki",447
2.44077170080914,-0.260230353260768,"huśtać.bujać.się","Z16.czasowniki",448
2.38382593235972,-0.509517968438467,"iść.pójść","Z16.czasowniki",449
2.95763057163444,-0.212158005925188,"jechać.jeździć","Z16.czasowniki",450
2.10143186910857,-0.773686887468715,"jeść","Z16.czasowniki",451
2.96019304646879,-0.324992142758992,"kąpać.się","Z16.czasowniki",452
3.28623966175312,0.286836545204286,"kłaść.położyć","Z16.czasowniki",453
3.26128078140688,-0.0169451455772015,"kochać","Z16.czasowniki",454
3.30927465924293,0.294377313621239,"kopać","Z16.czasowniki",455
4.19862857912243,0.310391962935975,"krzyczeć.wołać","Z16.czasowniki",456
4.39328291156004,0.0439022091709673,"kupić","Z16.czasowniki",457
2.50602045531114,0.828140610664608,"lać","Z16.czasowniki",458
3.36402730046119,0.451088050070726,"lecieć.latać","Z16.czasowniki",459
4.14160089630479,0.162895085237557,"leżeć","Z16.czasowniki",460
3.9148306856168,0.218690817464115,"lubić","Z16.czasowniki",461
3.4257073768635,0.0496071488702438,"malować","Z16.czasowniki",462
1.56148274876013,-0.418201574031932,"mieć..ma.","Z16.czasowniki",463
4.07662523416853,0.63299165703068,"mieszkać","Z16.czasowniki",464
3.02463743727642,0.466667123138405,"móc..może.","Z16.czasowniki",465
4.15841253327076,0.319883316260019,"mówić.powiedzieć","Z16.czasowniki",466
3.56249953663081,0.49293176734167,"musieć..musi.","Z16.czasowniki",467
2.54356510229334,-0.407734597711678,"myć..się.","Z16.czasowniki",468
3.85593979289162,0.838958940536555,"myśleć","Z16.czasowniki",469
3.54934343019937,0.550847553568375,"naprawiać.reperować","Z16.czasowniki",470
3.54707360511886,0.521936366916752,"nazywać.się","Z16.czasowniki",471
3.89110785252402,0.498696872767244,"nieść.nosić","Z16.czasowniki",472
4.22777165960369,0.281033552832198,"obudzić..się.","Z16.czasowniki",473
4.25903685276735,0.178941534860823,"oglądać.obejrzeć","Z16.czasowniki",474
3.84871817681539,0.622707791914154,"opowiadać","Z16.czasowniki",475
3.90538476676432,0.224848125249778,"otworzyć","Z16.czasowniki",476
2.62791863025353,0.590475123730831,"palić..się.","Z16.czasowniki",477
3.16909982191653,0.255384086796868,"patrzeć..patrz.","Z16.czasowniki",478
2.00142701502905,-0.924386156412938,"pić","Z16.czasowniki",479
2.86813271133654,-0.01571318606019,"pisać","Z16.czasowniki",480
3.03716376961802,0.761051304755943,"pluć","Z16.czasowniki",481
3.68952189059463,-0.0440616153262548,"płakać","Z16.czasowniki",482
3.81762694702395,0.670447802596131,"podobać.się","Z16.czasowniki",483
4.25873416210189,0.402994883156184,"pokazać","Z16.czasowniki",484
4.23612562740176,0.372013378535686,"pomóc","Z16.czasowniki",485
3.64206133374633,0.944297740056231,"pożyczyć","Z16.czasowniki",486
3.81412211146337,0.400130037442609,"pracować","Z16.czasowniki",487
3.32663333449576,0.359883052189073,"prać","Z16.czasowniki",488
3.45793142989478,0.650234185774179,"prasować","Z16.czasowniki",489
3.38619795888719,0.236263602791474,"prosić","Z16.czasowniki",490
4.05248087103189,0.407545769671605,"przyjść","Z16.czasowniki",491
3.92724067473415,0.406975309182275,"przykryć","Z16.czasowniki",492
4.32735472430825,0.394779321555647,"przynieść","Z16.czasowniki",493
3.19132735898627,0.558890850204034,"puścić","Z16.czasowniki",494
3.88337012450359,0.252504713434017,"robić","Z16.czasowniki",495
4.33134327833106,0.501409827685285,"rozmawiać","Z16.czasowniki",496
3.42789876207006,0.0465707144990142,"rysować","Z16.czasowniki",497
3.58871159490711,0.294770059301924,"rzucać","Z16.czasowniki",498
4.50503598432655,0.331815375564544,"schować","Z16.czasowniki",499
3.45837991798775,0.0480039935796272,"siedzieć","Z16.czasowniki",500
3.1119702599654,-0.015467105383898,"skakać","Z16.czasowniki",501
3.98902127123114,0.687768217422496,"skończyć","Z16.czasowniki",502
4.5012825216435,0.424984934116844,"słyszeć.słuchać","Z16.czasowniki",503
2.26467310189534,-0.781281081311784,"spać","Z16.czasowniki",504
4.25580837963541,0.0919049207807341,"sprzątać","Z16.czasowniki",505
3.38785509597138,0.24397036855614,"stać","Z16.czasowniki",506
2.90265845201491,0.286936242508732,"stukać.pukać","Z16.czasowniki",507
4.4479699115619,0.235610994658831,"szukać","Z16.czasowniki",508
3.07722468189543,0.950451684215466,"szyć","Z16.czasowniki",509
3.93912923016034,0.250613343179182,"śmiać.się","Z16.czasowniki",510
3.11820372349454,0.0381541787448982,"śpiewać","Z16.czasowniki",511
2.97956643351645,-0.166875211477296,"tańczyć","Z16.czasowniki",512
4.28131530992845,0.365528624442116,"trzymać","Z16.czasowniki",513
4.17763884451639,0.107143360528932,"ubrać..się.","Z16.czasowniki",514
4.244789954671,0.334790318225506,"uciekać","Z16.czasowniki",515
3.70908117294292,0.621380090661043,"uczyć.się","Z16.czasowniki",516
4.02853749938357,0.513272274897588,"umieć","Z16.czasowniki",517
2.51927458205623,0.250103076347924,"upaść.spaść","Z16.czasowniki",518
3.61840823800716,0.200723682978094,"usiąść.siadać","Z16.czasowniki",519
3.57246834421401,0.488018232366672,"uściskać.ukochać","Z16.czasowniki",520
4.06380868448018,0.801287908969207,"wiązać","Z16.czasowniki",521
3.90557559095173,0.358805094261521,"widzieć.zobaczyć","Z16.czasowniki",522
4.05592773214775,0.688564690722455,"wiedzieć","Z16.czasowniki",523
4.25665702817056,0.437399341895576,"włożyć.założyć","Z16.czasowniki",524
3.71680239557158,0.30451564870721,"wstawać","Z16.czasowniki",525
4.14759360995522,0.298391493464759,"wyrzucić","Z16.czasowniki",526
4.16562159912985,0.395810713876127,"wytrzeć","Z16.czasowniki",527
3.83830840308566,0.410877046793418,"zamiatać","Z16.czasowniki",528
4.0642752014314,0.204149254908382,"zamknąć","Z16.czasowniki",529
4.03785479787774,0.506843778027531,"zapiąć","Z16.czasowniki",530
3.77633096354361,0.32415051170502,"zaświecić.zapalić","Z16.czasowniki",531
4.24256113470502,0.384407551354542,"zdjąć.ściągnąć","Z16.czasowniki",532
3.90163565634694,0.273856980476854,"zepsuć","Z16.czasowniki",533
4.00328102335628,0.480233136518499,"zgubić","Z16.czasowniki",534
4.2668922479685,0.697633712043009,"złamać","Z16.czasowniki",535
4.82291260798638,0.517644190136825,"złapać","Z16.czasowniki",536
4.56365839607208,0.387259898511879,"zmęczyć.się","Z16.czasowniki",537
3.70673892078581,0.795867326660988,"znać","Z16.czasowniki",538
4.91648019553163,0.555183895425368,"znaleźć","Z16.czasowniki",539
3.91933144978405,0.567012763987296,"zostać","Z16.czasowniki",540
2.2792009300571,0.123953394527014,".nie..da.się","Z16.czasowniki",541
1.42341313806255,-1.29443528020292,"nie.ma.","Z16.czasowniki",542
2.75894634153007,0.10609689638244,".nie..można","Z16.czasowniki",543
2.84043550680415,0.5563142428225,".nie..trzeba","Z16.czasowniki",544
2.23687838756326,-0.283254986518894,".nie..wolno","Z16.czasowniki",545
1.77800423952614,-1.7989034559521,"tu","Z17.określenia_miejsca",546
1.58932771361771,-1.2960600533597,"tam","Z17.określenia_miejsca",547
1.89896178012374,0.884016889598573,"tędy","Z17.określenia_miejsca",548
2.65564480726225,1.30542757598992,"stąd","Z17.określenia_miejsca",549
3.87275879476418,0.0438682552195915,"daleko","Z17.określenia_miejsca",550
3.69622421781753,0.426392341454496,"blisko","Z17.określenia_miejsca",551
3.07779776928379,-0.0492321909781068,"wysoko","Z17.określenia_miejsca",552
2.83541699552673,0.487350608908087,"nisko","Z17.określenia_miejsca",553
2.91919803953403,-0.0666997126038102,"na.górę.na.górze","Z17.określenia_miejsca",554
2.88460284951693,0.114735031225085,"na.dół.na.dole","Z17.określenia_miejsca",555
3.12033271874983,0.659781614529806,"z.tyłu.do.tyłu","Z17.określenia_miejsca",556
3.22273845052446,0.736232959780019,"z.przodu.do.przodu","Z17.określenia_miejsca",557
3.12186108510249,0.756432952942558,"w.środku","Z17.określenia_miejsca",558
2.1560520108316,0.879988748420399,"gdzieś","Z17.określenia_miejsca",559
2.35532072441786,0.90862826996672,"nigdzie","Z17.określenia_miejsca",560
2.97303764975532,1.07641447869369,"wszędzie","Z17.określenia_miejsca",561
1.66545090336182,-0.313826420677278,"już.już.nie","Z18.określenia_czasu",562
2.34171589850102,0.118525309035296,"jeszcze.jeszcze.nie","Z18.określenia_czasu",563
2.57988326685882,0.0865565975086402,"teraz","Z18.określenia_czasu",564
2.3320820740746,0.472870655846474,"zaraz","Z18.określenia_czasu",565
2.54671284203922,0.52131780826827,"potem.później","Z18.określenia_czasu",566
3.05323120644108,0.936785867447113,"znowu.znów","Z18.określenia_czasu",567
3.07609484361624,1.15898955905403,"kiedyś","Z18.określenia_czasu",568
2.54934121765029,1.13488590739742,"nigdy","Z18.określenia_czasu",569
3.13995817205319,1.09861035456806,"zawsze","Z18.określenia_czasu",570
2.93447076578801,1.23855844817044,"czasem","Z18.określenia_czasu",571
2.93734134449548,0.232964775409188,"dzisiaj.dziś","Z18.określenia_czasu",572
2.75500382598415,0.308383502595294,"jutro","Z18.określenia_czasu",573
3.04875696994067,0.682056971374889,"wczoraj","Z18.określenia_czasu",574
2.82109718430774,0.367923137795085,"rano","Z18.określenia_czasu",575
2.96838970780754,0.727325149691922,"wieczorem","Z18.określenia_czasu",576
2.91279742923787,0.186262284614995,"noc.w.nocy","Z18.określenia_czasu",577
2.9992179777632,0.355112317894693,"dzień","Z18.określenia_czasu",578
2.80994096632896,0.844831751179935,"godzina","Z18.określenia_czasu",579
3.46244018547959,-0.489143554264489,"dużo","Z19.określenia_miary",580
2.94749558656112,-0.273262774913051,"mało","Z19.określenia_miary",581
2.95204647049438,0.544919970781093,"trochę.troszkę","Z19.określenia_miary",582
1.87544700172683,0.680097376045729,"tyle","Z19.określenia_miary",583
3.32776588691475,0.74694584603946,"więcej","Z19.określenia_miary",584
2.29123854925633,-0.0827172979214272,"jeszcze","Z19.określenia_miary",585
3.40392956234811,0.659597047290702,"wszystko.wszyscy","Z19.określenia_miary",586
2.197691549438,0.555044716388071,"inny","Z19.określenia_miary",587
2.27052018839914,0.419836862916781,"drugi","Z19.określenia_miary",588
2.93024704757849,0.538922311144039,"cały","Z19.określenia_miary",589
3.31481106267485,0.495031715238975,"bardzo","Z19.określenia_miary",590
3.52885300162233,0.758989148382461,"tylko","Z19.określenia_miary",591
2.0147335736768,-0.40921989599242,"sam.sama","Z19.określenia_miary",592
3.21745330751785,0.517735768429807,"razem","Z19.określenia_miary",593
2.00118825834337,0.573677889065328,"też","Z19.określenia_miary",594
1.83291175196679,0.879799968546939,"dosyć.dość","Z19.określenia_miary",595
2.49444266418159,0.597946430820588,"za..np..za.dużo.","Z19.określenia_miary",596
3.13430928675444,1.15346064450493,"każdy","Z19.określenia_miary",597
2.83040134028296,1.64867017168887,"niektóry","Z19.określenia_miary",598
2.9531712088502,1.33840567782112,"żaden","Z19.określenia_miary",599
1.61210489919591,-1.45707668663777,"ja..mi..mnie.","Z20.zaimki_osobowe",600
1.78972373885333,-0.46200857301392,"ty..ci..cię.","Z20.zaimki_osobowe",601
1.71113465071512,0.255744923034423,"on..mu..go.","Z20.zaimki_osobowe",602
2.03083928186443,0.486788427485138,"ona..jej..ją.","Z20.zaimki_osobowe",603
2.16741508026532,0.508274233116419,"my..nam..nas.","Z20.zaimki_osobowe",604
2.18561298002841,1.01806803688547,"wy..wam..was.","Z20.zaimki_osobowe",605
2.14881148347953,1.04703258165587,"oni.one..im..ich.je.","Z20.zaimki_osobowe",606
2.03516919438195,1.34116293007554,"się","Z20.zaimki_osobowe",607
2.24176179022812,1.51709072490907,"sobie","Z20.zaimki_osobowe",608
2.07229408392037,-0.45086892276229,"mój","Z20.zaimki_osobowe",609
2.45868783811928,0.380042624657587,"twój","Z20.zaimki_osobowe",610
2.16021850451281,1.0785592301681,"jego","Z20.zaimki_osobowe",611
2.06152825852501,1.09867937723087,"jej","Z20.zaimki_osobowe",612
2.44113687824862,0.749313595121981,"nasz","Z20.zaimki_osobowe",613
2.48803474913209,1.35699257016939,"wasz","Z20.zaimki_osobowe",614
2.42053076997777,1.44449725550354,"ich","Z20.zaimki_osobowe",615
2.35347606211209,1.43159224335403,"swój","Z20.zaimki_osobowe",616
1.49424563117556,-1.52828648319755,"to","Z21.zaimki_wskazujące",617
2.04312551623338,0.494766893925585,"coś","Z21.zaimki_wskazujące",618
2.31266116438389,0.758157651775959,"ktoś","Z21.zaimki_wskazujące",619
1.82551657312092,-0.250648092270163,"nic","Z21.zaimki_wskazujące",620
2.70072280063433,0.926236697436609,"nikt","Z21.zaimki_wskazujące",621
1.49354772402834,0.0920771595509755,"ten","Z21.zaimki_wskazujące",622
2.21298099191152,1.03098359261925,"tamten","Z21.zaimki_wskazujące",623
2.15954751464733,0.557369028032029,"taki","Z21.zaimki_wskazujące",624
2.78279508429605,1.16274770997504,"jakiś","Z21.zaimki_wskazujące",625
1.96599806832261,-0.680766815803751,"co.to..co.to.jest.","Z22.pytania",626
1.62040095900568,-0.489048616395937,"co.","Z22.pytania",627
3.25976828667411,0.1633161930818,"co.robi.","Z22.pytania",628
2.34614080956166,0.0165996456138514,"kto.","Z22.pytania",629
2.6947259600402,1.01043621294426,"czyj.","Z22.pytania",630
2.61898377906462,-0.00363514934497103,"gdzie.","Z22.pytania",631
3.19583508726437,0.629504970042556,"kiedy.","Z22.pytania",632
2.52205042703397,0.537391937884506,"jak.","Z22.pytania",633
3.10188873581277,0.461897789642572,"dlaczego.czemu.","Z22.pytania",634
2.4698647719043,0.485761853960713,"po.co.na.co.","Z22.pytania",635
2.84748894135393,0.523095305821393,"jaki.","Z22.pytania",636
3.01841865645015,0.929213273750364,"który.","Z22.pytania",637
2.55662319893033,0.660271038407614,"ile.","Z22.pytania",638
2.26034033556625,0.698959798673786,"chyba","Z23.przysłówki_modalne",639
2.38606642499925,0.657207987068443,"może","Z23.przysłówki_modalne",640
2.73290034633396,1.15212591719955,"na.pewno","Z23.przysłówki_modalne",641
2.61784967964492,0.983143373089495,"naprawdę","Z23.przysłówki_modalne",642
2.43778509283035,1.31387491922642,"pewnie","Z23.przysłówki_modalne",643
2.68721056601092,1.3253066624221,"przecież","Z23.przysłówki_modalne",644
2.3133330959691,1.49693166132466,"w.ogóle","Z23.przysłówki_modalne",645
2.51663352216441,1.16539130683802,"właśnie","Z23.przysłówki_modalne",646
2.46362666719857,0.299788727309051,"bez","Z24.przyimki",647
2.80060689552353,-0.00959473731152756,"dla","Z24.przyimki",648
2.59925854146339,-0.240240677330236,"do","Z24.przyimki",649
2.56050390171312,-0.0418145209189974,"na","Z24.przyimki",650
2.68487095762389,0.668148458015141,"koło.obok","Z24.przyimki",651
1.33145902790651,-0.0856674860471157,"o","Z24.przyimki",652
2.89691975705638,0.23344291915298,"od","Z24.przyimki",653
2.56395191354249,0.495647546737212,"po","Z24.przyimki",654
2.88750157744159,0.456757011506708,"pod","Z24.przyimki",655
3.05888460777568,0.983051498927069,"przed","Z24.przyimki",656
2.20920093646704,0.0720779055198935,"u","Z24.przyimki",657
2.80626702792528,0.192035507200502,"w","Z24.przyimki",658
2.51182189320242,0.626257442018779,"za","Z24.przyimki",659
2.513635185098,0.0375046330008583,"z..np..tatusiem.","Z24.przyimki",660
2.58945227195925,0.53812492110375,"z..np..łazienki.","Z24.przyimki",661
1.00917707163223,0.0478514179060733,"a","Z25.spójniki",662
2.48965807308677,0.962306427004481,"albo","Z25.spójniki",663
2.1665574595961,0.706085863991083,"ale","Z25.spójniki",664
1.83227537977428,0.55356421360862,"bo","Z25.spójniki",665
1.5199257655774,0.0788152572851971,"i","Z25.spójniki",666
2.23762142948751,0.854874900190007,"jak....to.","Z25.spójniki",667
2.76041742912107,0.852836169620385,"tylko","Z25.spójniki",668
2.36467067140489,1.00864914424611,"że","Z25.spójniki",669
2.80719119848362,1.22032621041747,"żeby","Z25.spójniki",670
